dictionary,degree,polynomial,support,coefficients,fail_X128,fail_X256,fail_X512,fail_training,fail_holdout,fail_all,fail_controls_all,false_positive,survives_all,first_holdout_counterexample
linear,1,2*1 + q + jet_u,3,1:2;q:1;jet_u:1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=544
linear,1,2*1 + q + 2*jet_u,3,1:2;q:1;jet_u:2,30,30,75,135,235,370,368,0,0,X=1024;n=1773;p=1229;residue=1085
linear,1,2*1 + 2*q - jet_u,3,1:2;q:2;jet_u:-1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=692
linear,1,2*1 + 2*q + jet_u,3,1:2;q:2;jet_u:1,30,30,75,135,235,370,369,0,0,X=1024;n=1773;p=1229;residue=545
linear,1,1 - 2*rho - 2*tau,3,1:1;rho:-2;tau:-2,28,30,75,133,235,368,368,0,0,X=1024;n=1773;p=1229;residue=257
linear,1,1 - 2*rho - tau,3,1:1;rho:-2;tau:-1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=814
linear,1,1 - 2*rho + tau,3,1:1;rho:-2;tau:1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=699
linear,1,1 - 2*rho + 2*tau,3,1:1;rho:-2;tau:2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=27
linear,1,1 - rho - 2*tau,3,1:1;rho:-1;tau:-2,30,28,75,133,235,368,368,0,0,X=1024;n=1773;p=1229;residue=801
linear,1,1 - rho - tau,3,1:1;rho:-1;tau:-1,30,28,75,133,235,368,368,0,0,X=1024;n=1773;p=1229;residue=129
linear,1,1 - rho + tau,3,1:1;rho:-1;tau:1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=14
linear,1,1 - rho + 2*tau,3,1:1;rho:-1;tau:2,30,29,75,134,235,369,369,0,0,X=1024;n=1773;p=1229;residue=571
linear,1,1 + rho - 2*tau,3,1:1;rho:1;tau:-2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=660
linear,1,1 + rho - tau,3,1:1;rho:1;tau:-1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=1217
linear,1,1 + rho + tau,3,1:1;rho:1;tau:1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=1102
linear,1,1 + rho + 2*tau,3,1:1;rho:1;tau:2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=430
linear,1,1 + 2*rho - 2*tau,3,1:1;rho:2;tau:-2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=1204
linear,1,1 + 2*rho - tau,3,1:1;rho:2;tau:-1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=532
linear,1,1 + 2*rho + tau,3,1:1;rho:2;tau:1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=417
linear,1,1 + 2*rho + 2*tau,3,1:1;rho:2;tau:2,30,28,75,133,235,368,368,0,0,X=1024;n=1773;p=1229;residue=974
linear,1,2*1 - 2*rho - tau,3,1:2;rho:-2;tau:-1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=815
linear,1,2*1 - 2*rho + tau,3,1:2;rho:-2;tau:1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=700
linear,1,2*1 - rho - 2*tau,3,1:2;rho:-1;tau:-2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=802
linear,1,2*1 - rho - tau,3,1:2;rho:-1;tau:-1,30,28,75,133,235,368,368,0,0,X=1024;n=1773;p=1229;residue=130
linear,1,2*1 - rho + tau,3,1:2;rho:-1;tau:1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=15
linear,1,2*1 - rho + 2*tau,3,1:2;rho:-1;tau:2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=572
linear,1,2*1 + rho - 2*tau,3,1:2;rho:1;tau:-2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=661
linear,1,2*1 + rho - tau,3,1:2;rho:1;tau:-1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=1218
linear,1,2*1 + rho + tau,3,1:2;rho:1;tau:1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=1103
linear,1,2*1 + rho + 2*tau,3,1:2;rho:1;tau:2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=431
linear,1,2*1 + 2*rho - tau,3,1:2;rho:2;tau:-1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=533
linear,1,2*1 + 2*rho + tau,3,1:2;rho:2;tau:1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=418
linear,1,1 - 2*rho - 2*eta,3,1:1;rho:-2;eta:-2,30,27,75,132,235,367,367,0,0,X=1024;n=1773;p=1229;residue=965
linear,1,1 - 2*rho - eta,3,1:1;rho:-2;eta:-1,30,30,71,131,235,366,366,0,0,X=1024;n=1773;p=1229;residue=1168
linear,1,1 - 2*rho + eta,3,1:1;rho:-2;eta:1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=345
linear,1,1 - 2*rho + 2*eta,3,1:1;rho:-2;eta:2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=548
linear,1,1 - rho - 2*eta,3,1:1;rho:-1;eta:-2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=280
linear,1,1 - rho - eta,3,1:1;rho:-1;eta:-1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=483
linear,1,1 - rho + eta,3,1:1;rho:-1;eta:1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=889
linear,1,1 - rho + 2*eta,3,1:1;rho:-1;eta:2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=1092
linear,1,1 + rho - 2*eta,3,1:1;rho:1;eta:-2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=139
linear,1,1 + rho - eta,3,1:1;rho:1;eta:-1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=342
linear,1,1 + rho + eta,3,1:1;rho:1;eta:1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=748
linear,1,1 + rho + 2*eta,3,1:1;rho:1;eta:2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=951
linear,1,1 + 2*rho - 2*eta,3,1:1;rho:2;eta:-2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=683
linear,1,1 + 2*rho - eta,3,1:1;rho:2;eta:-1,26,30,75,131,235,366,366,0,0,X=1024;n=1773;p=1229;residue=886
linear,1,1 + 2*rho + eta,3,1:1;rho:2;eta:1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=63
linear,1,1 + 2*rho + 2*eta,3,1:1;rho:2;eta:2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=266
linear,1,2*1 - 2*rho - eta,3,1:2;rho:-2;eta:-1,27,30,75,132,235,367,367,0,0,X=1024;n=1773;p=1229;residue=1169
linear,1,2*1 - 2*rho + eta,3,1:2;rho:-2;eta:1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=346
linear,1,2*1 - rho - 2*eta,3,1:2;rho:-1;eta:-2,30,29,75,134,235,369,369,0,0,X=1024;n=1773;p=1229;residue=281
linear,1,2*1 - rho - eta,3,1:2;rho:-1;eta:-1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=484
linear,1,2*1 - rho + eta,3,1:2;rho:-1;eta:1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=890
linear,1,2*1 - rho + 2*eta,3,1:2;rho:-1;eta:2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=1093
linear,1,2*1 + rho - 2*eta,3,1:2;rho:1;eta:-2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=140
linear,1,2*1 + rho - eta,3,1:2;rho:1;eta:-1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=343
linear,1,2*1 + rho + eta,3,1:2;rho:1;eta:1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=749
linear,1,2*1 + rho + 2*eta,3,1:2;rho:1;eta:2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=952
linear,1,2*1 + 2*rho - eta,3,1:2;rho:2;eta:-1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=887
linear,1,2*1 + 2*rho + eta,3,1:2;rho:2;eta:1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=64
linear,1,1 - 2*rho - 2*jet_u,3,1:1;rho:-2;jet_u:-2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=289
linear,1,1 - 2*rho - jet_u,3,1:1;rho:-2;jet_u:-1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=830
linear,1,1 - 2*rho + jet_u,3,1:1;rho:-2;jet_u:1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=683
linear,1,1 - 2*rho + 2*jet_u,3,1:1;rho:-2;jet_u:2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=1224
linear,1,1 - rho - 2*jet_u,3,1:1;rho:-1;jet_u:-2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=833
linear,1,1 - rho - jet_u,3,1:1;rho:-1;jet_u:-1,29,30,75,134,235,369,370,0,0,X=1024;n=1773;p=1229;residue=145
linear,1,1 - rho + jet_u,3,1:1;rho:-1;jet_u:1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=1227
linear,1,1 - rho + 2*jet_u,3,1:1;rho:-1;jet_u:2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=539
linear,1,1 + rho - 2*jet_u,3,1:1;rho:1;jet_u:-2,30,30,75,135,234,369,370,0,0,X=1024;n=1773;p=1229;residue=692
linear,1,1 + rho - jet_u,3,1:1;rho:1;jet_u:-1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=4
linear,1,1 + rho + jet_u,3,1:1;rho:1;jet_u:1,30,30,75,135,235,370,369,0,0,X=1024;n=1773;p=1229;residue=1086
linear,1,1 + rho + 2*jet_u,3,1:1;rho:1;jet_u:2,30,30,75,135,234,369,369,0,0,X=1024;n=1773;p=1229;residue=398
linear,1,1 + 2*rho - 2*jet_u,3,1:1;rho:2;jet_u:-2,29,30,75,134,235,369,370,0,0,X=1024;n=1773;p=1229;residue=7
linear,1,1 + 2*rho - jet_u,3,1:1;rho:2;jet_u:-1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=548
linear,1,1 + 2*rho + jet_u,3,1:1;rho:2;jet_u:1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=401
linear,1,1 + 2*rho + 2*jet_u,3,1:1;rho:2;jet_u:2,30,30,75,135,235,370,368,0,0,X=1024;n=1773;p=1229;residue=942
linear,1,2*1 - 2*rho - jet_u,3,1:2;rho:-2;jet_u:-1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=831
linear,1,2*1 - 2*rho + jet_u,3,1:2;rho:-2;jet_u:1,30,29,75,134,235,369,370,0,0,X=1024;n=1773;p=1229;residue=684
linear,1,2*1 - rho - 2*jet_u,3,1:2;rho:-1;jet_u:-2,30,29,75,134,235,369,370,0,0,X=1024;n=1773;p=1229;residue=834
linear,1,2*1 - rho - jet_u,3,1:2;rho:-1;jet_u:-1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=146
linear,1,2*1 - rho + jet_u,3,1:2;rho:-1;jet_u:1,29,30,75,134,235,369,370,0,0,X=1024;n=1773;p=1229;residue=1228
linear,1,2*1 - rho + 2*jet_u,3,1:2;rho:-1;jet_u:2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=540
linear,1,2*1 + rho - 2*jet_u,3,1:2;rho:1;jet_u:-2,30,30,75,135,235,370,369,0,0,X=1024;n=1773;p=1229;residue=693
linear,1,2*1 + rho - jet_u,3,1:2;rho:1;jet_u:-1,30,30,75,135,235,370,369,0,0,X=1024;n=1773;p=1229;residue=5
linear,1,2*1 + rho + jet_u,3,1:2;rho:1;jet_u:1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=1087
linear,1,2*1 + rho + 2*jet_u,3,1:2;rho:1;jet_u:2,29,30,75,134,234,368,370,0,0,X=1024;n=1773;p=1229;residue=399
linear,1,2*1 + 2*rho - jet_u,3,1:2;rho:2;jet_u:-1,30,30,74,134,235,369,370,0,0,X=1024;n=1773;p=1229;residue=549
linear,1,2*1 + 2*rho + jet_u,3,1:2;rho:2;jet_u:1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=402
linear,1,1 - 2*tau - 2*eta,3,1:1;tau:-2;eta:-2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=939
linear,1,1 - 2*tau - eta,3,1:1;tau:-2;eta:-1,27,30,75,132,235,367,367,0,0,X=1024;n=1773;p=1229;residue=1142
linear,1,1 - 2*tau + eta,3,1:1;tau:-2;eta:1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=319
linear,1,1 - 2*tau + 2*eta,3,1:1;tau:-2;eta:2,28,30,75,133,235,368,368,0,0,X=1024;n=1773;p=1229;residue=522
linear,1,1 - tau - 2*eta,3,1:1;tau:-1;eta:-2,30,29,75,134,235,369,369,0,0,X=1024;n=1773;p=1229;residue=267
linear,1,1 - tau - eta,3,1:1;tau:-1;eta:-1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=470
linear,1,1 - tau + eta,3,1:1;tau:-1;eta:1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=876
linear,1,1 - tau + 2*eta,3,1:1;tau:-1;eta:2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=1079
linear,1,1 + tau - 2*eta,3,1:1;tau:1;eta:-2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=152
linear,1,1 + tau - eta,3,1:1;tau:1;eta:-1,30,30,73,133,232,365,365,0,0,X=1024;n=1773;p=1229;residue=355
linear,1,1 + tau + eta,3,1:1;tau:1;eta:1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=761
linear,1,1 + tau + 2*eta,3,1:1;tau:1;eta:2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=964
linear,1,1 + 2*tau - 2*eta,3,1:1;tau:2;eta:-2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=709
linear,1,1 + 2*tau - eta,3,1:1;tau:2;eta:-1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=912
linear,1,1 + 2*tau + eta,3,1:1;tau:2;eta:1,30,30,73,133,235,368,368,0,0,X=1024;n=1773;p=1229;residue=89
linear,1,1 + 2*tau + 2*eta,3,1:1;tau:2;eta:2,29,30,75,134,235,369,369,0,0,X=1024;n=1773;p=1229;residue=292
linear,1,2*1 - 2*tau - eta,3,1:2;tau:-2;eta:-1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=1143
linear,1,2*1 - 2*tau + eta,3,1:2;tau:-2;eta:1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=320
linear,1,2*1 - tau - 2*eta,3,1:2;tau:-1;eta:-2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=268
linear,1,2*1 - tau - eta,3,1:2;tau:-1;eta:-1,30,30,75,135,231,366,366,0,0,X=1024;n=1773;p=1229;residue=471
linear,1,2*1 - tau + eta,3,1:2;tau:-1;eta:1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=877
linear,1,2*1 - tau + 2*eta,3,1:2;tau:-1;eta:2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=1080
linear,1,2*1 + tau - 2*eta,3,1:2;tau:1;eta:-2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=153
linear,1,2*1 + tau - eta,3,1:2;tau:1;eta:-1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=356
linear,1,2*1 + tau + eta,3,1:2;tau:1;eta:1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=762
linear,1,2*1 + tau + 2*eta,3,1:2;tau:1;eta:2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=965
linear,1,2*1 + 2*tau - eta,3,1:2;tau:2;eta:-1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=913
linear,1,2*1 + 2*tau + eta,3,1:2;tau:2;eta:1,30,30,75,135,231,366,366,0,0,X=1024;n=1773;p=1229;residue=90
linear,1,1 - 2*tau - 2*jet_u,3,1:1;tau:-2;jet_u:-2,30,30,75,135,235,370,368,0,0,X=1024;n=1773;p=1229;residue=263
linear,1,1 - 2*tau - jet_u,3,1:1;tau:-2;jet_u:-1,30,30,75,135,235,370,369,0,0,X=1024;n=1773;p=1229;residue=804
linear,1,1 - 2*tau + jet_u,3,1:1;tau:-2;jet_u:1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=657
linear,1,1 - 2*tau + 2*jet_u,3,1:1;tau:-2;jet_u:2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=1198
linear,1,1 - tau - 2*jet_u,3,1:1;tau:-1;jet_u:-2,30,30,75,135,235,370,369,0,0,X=1024;n=1773;p=1229;residue=820
linear,1,1 - tau - jet_u,3,1:1;tau:-1;jet_u:-1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=132
linear,1,1 - tau + jet_u,3,1:1;tau:-1;jet_u:1,30,30,74,134,235,369,369,0,0,X=1024;n=1773;p=1229;residue=1214
linear,1,1 - tau + 2*jet_u,3,1:1;tau:-1;jet_u:2,30,30,75,135,235,370,369,0,0,X=1024;n=1773;p=1229;residue=526
linear,1,1 + tau - 2*jet_u,3,1:1;tau:1;jet_u:-2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=705
linear,1,1 + tau - jet_u,3,1:1;tau:1;jet_u:-1,30,30,75,135,235,370,369,0,0,X=1024;n=1773;p=1229;residue=17
linear,1,1 + tau + jet_u,3,1:1;tau:1;jet_u:1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=1099
linear,1,1 + tau + 2*jet_u,3,1:1;tau:1;jet_u:2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=411
linear,1,1 + 2*tau - 2*jet_u,3,1:1;tau:2;jet_u:-2,30,30,75,135,235,370,369,0,0,X=1024;n=1773;p=1229;residue=33
linear,1,1 + 2*tau - jet_u,3,1:1;tau:2;jet_u:-1,30,30,75,135,235,370,369,0,0,X=1024;n=1773;p=1229;residue=574
linear,1,1 + 2*tau + jet_u,3,1:1;tau:2;jet_u:1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=427
linear,1,1 + 2*tau + 2*jet_u,3,1:1;tau:2;jet_u:2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=968
linear,1,2*1 - 2*tau - jet_u,3,1:2;tau:-2;jet_u:-1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=805
linear,1,2*1 - 2*tau + jet_u,3,1:2;tau:-2;jet_u:1,30,30,75,135,235,370,369,0,0,X=1024;n=1773;p=1229;residue=658
linear,1,2*1 - tau - 2*jet_u,3,1:2;tau:-1;jet_u:-2,30,30,75,135,235,370,368,0,0,X=1024;n=1773;p=1229;residue=821
linear,1,2*1 - tau - jet_u,3,1:2;tau:-1;jet_u:-1,30,30,75,135,235,370,369,0,0,X=1024;n=1773;p=1229;residue=133
linear,1,2*1 - tau + jet_u,3,1:2;tau:-1;jet_u:1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=1215
linear,1,2*1 - tau + 2*jet_u,3,1:2;tau:-1;jet_u:2,30,30,75,135,235,370,369,0,0,X=1024;n=1773;p=1229;residue=527
linear,1,2*1 + tau - 2*jet_u,3,1:2;tau:1;jet_u:-2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=706
linear,1,2*1 + tau - jet_u,3,1:2;tau:1;jet_u:-1,29,30,75,134,235,369,370,0,0,X=1024;n=1773;p=1229;residue=18
linear,1,2*1 + tau + jet_u,3,1:2;tau:1;jet_u:1,30,30,75,135,235,370,367,0,0,X=1024;n=1773;p=1229;residue=1100
linear,1,2*1 + tau + 2*jet_u,3,1:2;tau:1;jet_u:2,30,30,75,135,235,370,367,0,0,X=1024;n=1773;p=1229;residue=412
linear,1,2*1 + 2*tau - jet_u,3,1:2;tau:2;jet_u:-1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=575
linear,1,2*1 + 2*tau + jet_u,3,1:2;tau:2;jet_u:1,29,30,75,134,234,368,370,0,0,X=1024;n=1773;p=1229;residue=428
linear,1,1 - 2*eta - 2*jet_u,3,1:1;eta:-2;jet_u:-2,29,30,75,134,235,369,369,0,0,X=1024;n=1773;p=1229;residue=971
linear,1,1 - 2*eta - jet_u,3,1:1;eta:-2;jet_u:-1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=283
linear,1,1 - 2*eta + jet_u,3,1:1;eta:-2;jet_u:1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=136
linear,1,1 - 2*eta + 2*jet_u,3,1:1;eta:-2;jet_u:2,30,30,73,133,235,368,370,0,0,X=1024;n=1773;p=1229;residue=677
linear,1,1 - eta - 2*jet_u,3,1:1;eta:-1;jet_u:-2,30,30,75,135,235,370,369,0,0,X=1024;n=1773;p=1229;residue=1174
linear,1,1 - eta - jet_u,3,1:1;eta:-1;jet_u:-1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=486
linear,1,1 - eta + jet_u,3,1:1;eta:-1;jet_u:1,30,29,75,134,235,369,370,0,0,X=1024;n=1773;p=1229;residue=339
linear,1,1 - eta + 2*jet_u,3,1:1;eta:-1;jet_u:2,30,30,74,134,235,369,369,0,0,X=1024;n=1773;p=1229;residue=880
linear,1,1 + eta - 2*jet_u,3,1:1;eta:1;jet_u:-2,29,29,75,133,235,368,370,0,0,X=1024;n=1773;p=1229;residue=351
linear,1,1 + eta - jet_u,3,1:1;eta:1;jet_u:-1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=892
linear,1,1 + eta + jet_u,3,1:1;eta:1;jet_u:1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=745
linear,1,1 + eta + 2*jet_u,3,1:1;eta:1;jet_u:2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=57
linear,1,1 + 2*eta - 2*jet_u,3,1:1;eta:2;jet_u:-2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=554
linear,1,1 + 2*eta - jet_u,3,1:1;eta:2;jet_u:-1,30,30,75,135,235,370,369,0,0,X=1024;n=1773;p=1229;residue=1095
linear,1,1 + 2*eta + jet_u,3,1:1;eta:2;jet_u:1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=948
linear,1,1 + 2*eta + 2*jet_u,3,1:1;eta:2;jet_u:2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=260
linear,1,2*1 - 2*eta - jet_u,3,1:2;eta:-2;jet_u:-1,30,30,75,135,235,370,368,0,0,X=1024;n=1773;p=1229;residue=284
linear,1,2*1 - 2*eta + jet_u,3,1:2;eta:-2;jet_u:1,29,30,75,134,235,369,369,0,0,X=1024;n=1773;p=1229;residue=137
linear,1,2*1 - eta - 2*jet_u,3,1:2;eta:-1;jet_u:-2,30,30,75,135,235,370,369,0,0,X=1024;n=1773;p=1229;residue=1175
linear,1,2*1 - eta - jet_u,3,1:2;eta:-1;jet_u:-1,30,30,75,135,235,370,369,0,0,X=1024;n=1773;p=1229;residue=487
linear,1,2*1 - eta + jet_u,3,1:2;eta:-1;jet_u:1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=340
linear,1,2*1 - eta + 2*jet_u,3,1:2;eta:-1;jet_u:2,30,30,75,135,235,370,369,0,0,X=1024;n=1773;p=1229;residue=881
linear,1,2*1 + eta - 2*jet_u,3,1:2;eta:1;jet_u:-2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=352
linear,1,2*1 + eta - jet_u,3,1:2;eta:1;jet_u:-1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=893
linear,1,2*1 + eta + jet_u,3,1:2;eta:1;jet_u:1,30,30,75,135,235,370,369,0,0,X=1024;n=1773;p=1229;residue=746
linear,1,2*1 + eta + 2*jet_u,3,1:2;eta:1;jet_u:2,29,30,75,134,234,368,370,0,0,X=1024;n=1773;p=1229;residue=58
linear,1,2*1 + 2*eta - jet_u,3,1:2;eta:2;jet_u:-1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=1096
linear,1,2*1 + 2*eta + jet_u,3,1:2;eta:2;jet_u:1,30,30,75,135,234,369,369,0,0,X=1024;n=1773;p=1229;residue=949
linear,1,q - 2*rho - 2*tau,3,q:1;rho:-2;tau:-2,29,30,75,134,235,369,370,0,0,X=1024;n=1773;p=1229;residue=257
linear,1,q - 2*rho - tau,3,q:1;rho:-2;tau:-1,30,30,75,135,235,370,369,0,0,X=1024;n=1773;p=1229;residue=814
linear,1,q - 2*rho + tau,3,q:1;rho:-2;tau:1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=699
linear,1,q - 2*rho + 2*tau,3,q:1;rho:-2;tau:2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=27
linear,1,q - rho - 2*tau,3,q:1;rho:-1;tau:-2,30,30,75,135,235,370,369,0,0,X=1024;n=1773;p=1229;residue=801
linear,1,q - rho - tau,3,q:1;rho:-1;tau:-1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=129
linear,1,q - rho + tau,3,q:1;rho:-1;tau:1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=14
linear,1,q - rho + 2*tau,3,q:1;rho:-1;tau:2,30,30,75,135,234,369,369,0,0,X=1024;n=1773;p=1229;residue=571
linear,1,q + rho - 2*tau,3,q:1;rho:1;tau:-2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=660
linear,1,q + rho - tau,3,q:1;rho:1;tau:-1,30,30,75,135,234,369,369,0,0,X=1024;n=1773;p=1229;residue=1217
linear,1,q + rho + tau,3,q:1;rho:1;tau:1,30,28,75,133,235,368,369,0,0,X=1024;n=1773;p=1229;residue=1102
linear,1,q + rho + 2*tau,3,q:1;rho:1;tau:2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=430
linear,1,q + 2*rho - 2*tau,3,q:1;rho:2;tau:-2,30,30,74,134,235,369,370,0,0,X=1024;n=1773;p=1229;residue=1204
linear,1,q + 2*rho - tau,3,q:1;rho:2;tau:-1,29,30,75,134,235,369,370,0,0,X=1024;n=1773;p=1229;residue=532
linear,1,q + 2*rho + tau,3,q:1;rho:2;tau:1,30,29,75,134,235,369,369,0,0,X=1024;n=1773;p=1229;residue=417
